edad,estado_civil,lugar_residencia,calificaciones,asistencia_a_clases,semestre_actual,reprobacion_asignaturas,horas_estudio_semanales,nivel_socioeconomico,ingreso_familiar_mensual,apoyo_financiero,empleo_parcial_o_tiempo_completo,red_apoyo_social,participacion_extracurricular,relaciones_interpersonales,problemas_emocionales,adaptacion_entorno_escolar,personalidad,autoeficacia_academica,horas_sueno,condiciones_salud,problemas_familiares,dependientes_en_hogar,tipo_institucion,distancia_centro_estudios,acceso_servicios_basicos,desercion
20,Soltero,Local,90,68,0,0,2,Medio,10345,No,No,Debil,Alta,Conflictivas,Si,Regular,Extrovertido,Baja,9,Buena,No,3,Publica,35,Si,Si
22,Casado,Local,71,84,4,2,12,Medio,7658,No,No,Fuerte,Media,Regulares,Si,Buena,Introvertido,Alta,11,Regular,Si,1,Publica,10,No,Si
22,Soltero,Foráneo,66,61,2,1,10,Bajo,8426,No,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,11,Buena,No,3,Publica,34,Si,Si
23,Soltero,Foráneo,65,55,3,2,12,Medio,2668,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Media,4,Buena,No,3,Publica,36,No,No
19,Soltero,Local,55,92,8,3,0,Medio,11579,No,No,Debil,Alta,Buenas,Si,Mala,Introvertido,Baja,5,Regular,No,2,Publica,26,Si,Si
25,Soltero,Local,55,65,8,1,-1,Medio,9170,No,Si,Debil,Baja,Regulares,Si,Mala,Introvertido,Baja,6,Mala,Si,2,Privada,10,Si,No
18,Soltero,Local,84,73,8,2,3,Alto,7780,No,No,Debil,Media,Regulares,No,Buena,Extrovertido,Baja,9,Regular,No,2,Privada,19,Si,No
19,Soltero,Foráneo,82,69,3,1,14,Medio,9823,No,No,Debil,Media,Conflictivas,No,Buena,Extrovertido,Media,7,Buena,Si,4,Publica,37,Si,No
23,Soltero,Foráneo,59,78,1,0,9,Medio,4854,No,No,Moderado,Baja,Conflictivas,No,Buena,Extrovertido,Alta,10,Mala,No,0,Publica,17,Si,Si
23,Soltero,Local,82,74,4,2,6,Medio,12218,Si,No,Moderado,Media,Conflictivas,No,Mala,Extrovertido,Alta,7,Regular,Si,5,Privada,48,No,No
23,Soltero,Local,76,66,0,5,11,Medio,10781,Si,No,Debil,Media,Regulares,No,Regular,Extrovertido,Baja,8,Buena,Si,1,Publica,9,Si,Si
19,Union libre,Foráneo,92,85,7,2,10,Bajo,11937,Si,No,Fuerte,Baja,Regulares,Si,Regular,Extrovertido,Baja,10,Mala,Si,2,Publica,35,No,No
20,Union libre,Foráneo,82,70,4,2,15,Medio,20463,No,No,Debil,Media,Regulares,Si,Buena,Extrovertido,Media,2,Regular,No,0,Privada,33,No,Si
21,Soltero,Local,90,69,5,2,0,Medio,16301,Si,No,Debil,Alta,Conflictivas,Si,Buena,Extrovertido,Baja,3,Buena,Si,0,Privada,31,Si,Si
18,Casado,Foráneo,74,70,1,1,12,Medio,9357,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Baja,3,Mala,Si,4,Publica,24,No,No
23,Soltero,Local,71,88,6,1,11,Medio,5743,Si,Si,Debil,Baja,Buenas,Si,Regular,Introvertido,Baja,5,Mala,No,4,Publica,34,Si,No
20,Soltero,Local,71,85,7,3,20,Medio,7499,Si,No,Debil,Media,Regulares,Si,Buena,Introvertido,Alta,3,Mala,No,3,Privada,18,Si,No
18,Soltero,Foráneo,87,92,3,0,4,Bajo,12987,Si,No,Debil,Alta,Buenas,No,Regular,Extrovertido,Alta,5,Buena,Si,3,Publica,29,No,No
21,Soltero,Local,71,86,2,2,5,Medio,15896,No,Si,Debil,Baja,Conflictivas,No,Regular,Extrovertido,Media,6,Regular,No,1,Privada,7,Si,Si
21,Union libre,Foráneo,77,77,1,1,18,Medio,9312,No,No,Debil,Media,Regulares,Si,Regular,Introvertido,Alta,3,Buena,Si,0,Publica,44,No,No
19,Soltero,Local,88,66,3,3,10,Medio,11795,No,No,Debil,Alta,Buenas,No,Regular,Extrovertido,Media,6,Mala,No,2,Publica,4,Si,Si
21,Soltero,Local,74,77,3,0,3,Bajo,7072,No,No,Moderado,Alta,Regulares,No,Buena,Extrovertido,Media,8,Regular,Si,1,Publica,25,Si,No
21,Soltero,Local,86,62,5,5,17,Bajo,8277,No,No,Debil,Baja,Buenas,No,Mala,Introvertido,Alta,8,Regular,Si,2,Publica,18,Si,Si
19,Soltero,Foráneo,86,78,9,1,15,Medio,6343,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Baja,3,Mala,Si,1,Publica,46,No,Si
23,Union libre,Local,71,83,8,0,2,Medio,12464,Si,No,Debil,Media,Regulares,No,Regular,Introvertido,Media,4,Regular,Si,2,Publica,3,Si,Si
19,Union libre,Foráneo,86,59,4,1,1,Medio,20131,Si,No,Moderado,Baja,Buenas,Si,Buena,Extrovertido,Alta,3,Regular,Si,3,Privada,19,Si,No
19,Soltero,Foráneo,55,48,6,0,4,Bajo,17644,Si,Si,Debil,Alta,Conflictivas,No,Regular,Extrovertido,Baja,5,Mala,No,2,Publica,39,Si,No
21,Soltero,Local,71,56,7,1,11,Bajo,16791,No,No,Fuerte,Media,Buenas,Si,Mala,Extrovertido,Alta,9,Buena,Si,-1,Privada,32,No,Si
22,Soltero,Local,82,77,5,0,8,Medio,18574,No,Si,Fuerte,Baja,Buenas,No,Buena,Introvertido,Baja,5,Mala,Si,0,Publica,17,Si,No
19,Soltero,Local,89,85,1,0,16,Medio,8061,No,Si,Debil,Media,Conflictivas,Si,Mala,Extrovertido,Media,5,Buena,Si,4,Publica,32,Si,Si
22,Soltero,Foráneo,69,54,4,2,6,Bajo,2209,No,No,Fuerte,Media,Conflictivas,Si,Buena,Extrovertido,Baja,10,Buena,Si,1,Publica,35,Si,Si
17,Soltero,Foráneo,63,67,2,3,21,Medio,5006,No,No,Fuerte,Baja,Regulares,No,Mala,Introvertido,Alta,8,Buena,Si,5,Publica,35,No,No
21,Casado,Foráneo,80,76,5,5,7,Bajo,24453,No,No,Moderado,Media,Buenas,No,Buena,Extrovertido,Media,4,Mala,No,3,Publica,35,Si,Si
20,Soltero,Local,81,95,8,2,10,Medio,1603,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Alta,7,Buena,No,2,Publica,21,No,Si
22,Casado,Local,74,69,8,4,3,Alto,8674,No,No,Fuerte,Media,Buenas,Si,Buena,Introvertido,Media,9,Regular,Si,4,Publica,3,No,Si
20,Casado,Local,65,91,6,4,4,Medio,10699,No,No,Debil,Media,Regulares,No,Mala,Introvertido,Alta,8,Regular,No,2,Publica,16,No,No
24,Soltero,Local,73,83,8,3,0,Medio,6730,Si,Si,Debil,Media,Regulares,No,Regular,Extrovertido,Media,7,Mala,No,3,Privada,15,Si,Si
24,Soltero,Local,85,69,10,0,3,Medio,4249,No,No,Debil,Media,Conflictivas,No,Mala,Extrovertido,Baja,6,Mala,Si,0,Privada,44,No,No
22,Casado,Foráneo,98,75,3,2,17,Medio,10686,Si,Si,Debil,Media,Regulares,Si,Buena,Introvertido,Baja,4,Buena,No,2,Publica,28,No,Si
17,Casado,Foráneo,70,73,3,0,19,Medio,10358,Si,No,Moderado,Baja,Regulares,Si,Buena,Extrovertido,Media,7,Regular,Si,5,Privada,32,Si,Si
21,Soltero,Foráneo,69,54,6,2,7,Medio,7245,Si,No,Debil,Media,Conflictivas,No,Mala,Extrovertido,Media,4,Buena,Si,0,Privada,14,No,No
20,Casado,Local,70,60,1,2,12,Medio,11895,No,No,Debil,Media,Buenas,Si,Mala,Introvertido,Baja,8,Regular,No,1,Privada,34,No,No
22,Casado,Local,62,70,3,3,10,Bajo,18581,Si,No,Debil,Alta,Regulares,Si,Buena,Introvertido,Alta,3,Regular,No,4,Privada,-8,Si,No
21,Soltero,Local,67,72,1,3,11,Medio,15361,No,Si,Debil,Media,Buenas,No,Mala,Introvertido,Alta,3,Regular,Si,1,Publica,25,Si,No
23,Casado,Local,75,74,5,5,6,Medio,13469,No,No,Fuerte,Baja,Regulares,No,Mala,Extrovertido,Media,4,Buena,No,1,Publica,22,Si,No
24,Soltero,Local,76,72,4,3,14,Medio,16524,No,Si,Debil,Media,Buenas,No,Buena,Introvertido,Media,11,Regular,Si,1,Publica,38,Si,No
15,Union libre,Foráneo,80,78,10,3,13,Medio,9239,Si,No,Moderado,Alta,Buenas,Si,Buena,Introvertido,Media,10,Buena,Si,3,Privada,46,No,Si
23,Soltero,Local,62,74,6,2,9,Alto,18248,No,No,Debil,Baja,Regulares,No,Buena,Introvertido,Media,10,Regular,No,5,Privada,8,Si,No
21,Soltero,Local,85,83,10,5,20,Medio,12525,No,Si,Moderado,Media,Buenas,Si,Regular,Extrovertido,Media,7,Regular,Si,1,Privada,6,No,Si
22,Casado,Foráneo,74,87,7,2,5,Bajo,11071,Si,No,Debil,Alta,Regulares,Si,Buena,Introvertido,Alta,6,Regular,No,5,Publica,3,Si,No
21,Casado,Local,69,68,2,2,10,Medio,8591,No,No,Debil,Media,Buenas,No,Mala,Extrovertido,Alta,6,Regular,Si,2,Privada,44,No,Si
22,Soltero,Local,56,80,4,1,10,Medio,20319,No,Si,Fuerte,Baja,Regulares,Si,Buena,Introvertido,Baja,7,Regular,Si,2,Privada,10,Si,Si
19,Soltero,Local,85,86,4,3,-4,Medio,6093,No,No,Debil,Baja,Conflictivas,Si,Regular,Extrovertido,Media,6,Regular,No,2,Privada,51,Si,No
21,Soltero,Local,70,64,4,6,6,Medio,14578,Si,No,Debil,Alta,Buenas,No,Buena,Introvertido,Baja,6,Regular,No,3,Privada,63,Si,No
19,Soltero,Local,83,55,3,1,13,Alto,8965,No,No,Debil,Baja,Regulares,No,Buena,Introvertido,Alta,6,Regular,No,3,Publica,-5,No,No
20,Soltero,Local,77,79,6,4,9,Medio,12741,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Baja,11,Mala,No,1,Privada,25,No,No
26,Union libre,Local,66,93,2,0,15,Alto,9700,Si,No,Fuerte,Media,Regulares,No,Regular,Introvertido,Media,5,Mala,No,1,Privada,39,Si,Si
20,Soltero,Foráneo,89,74,9,5,14,Medio,17637,No,Si,Debil,Baja,Regulares,Si,Buena,Extrovertido,Media,5,Regular,No,6,Publica,25,Si,Si
23,Soltero,Local,78,90,5,2,6,Medio,11370,No,Si,Fuerte,Baja,Regulares,No,Buena,Introvertido,Media,8,Regular,Si,4,Privada,39,Si,No
23,Soltero,Foráneo,60,79,4,5,14,Medio,16960,No,No,Moderado,Media,Regulares,No,Regular,Introvertido,Baja,5,Buena,Si,2,Publica,41,Si,No
16,Soltero,Local,49,53,5,0,11,Bajo,14385,Si,No,Debil,Baja,Buenas,Si,Regular,Introvertido,Media,6,Regular,Si,2,Privada,8,No,No
21,Soltero,Local,79,63,6,0,15,Medio,15037,No,Si,Debil,Media,Buenas,Si,Regular,Introvertido,Baja,8,Regular,Si,2,Privada,7,Si,No
24,Soltero,Foráneo,69,74,9,3,9,Medio,11955,Si,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,7,Regular,No,2,Publica,2,Si,Si
20,Union libre,Local,70,83,2,6,7,Medio,18011,No,Si,Debil,Alta,Conflictivas,Si,Regular,Extrovertido,Media,8,Regular,Si,0,Privada,27,Si,Si
20,Union libre,Local,68,86,3,1,-1,Medio,10742,No,No,Debil,Media,Conflictivas,Si,Buena,Extrovertido,Baja,6,Buena,No,3,Publica,11,Si,No
21,Union libre,Local,105,76,5,2,14,Medio,8200,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Alta,7,Buena,No,2,Publica,29,No,Si
21,Casado,Local,72,83,10,4,10,Medio,16789,No,No,Fuerte,Media,Buenas,Si,Regular,Extrovertido,Alta,9,Regular,Si,2,Publica,26,Si,Si
25,Soltero,Local,75,84,2,3,-2,Medio,17846,Si,No,Debil,Media,Regulares,Si,Mala,Introvertido,Alta,7,Buena,No,4,Publica,10,Si,No
19,Soltero,Local,68,72,4,-1,14,Medio,5708,Si,Si,Fuerte,Media,Buenas,Si,Regular,Extrovertido,Baja,8,Regular,No,3,Publica,35,Si,Si
25,Casado,Local,59,60,5,3,14,Alto,10410,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Alta,5,Buena,No,1,Publica,22,No,Si
23,Union libre,Foráneo,77,61,1,1,7,Medio,6644,No,No,Moderado,Media,Buenas,No,Buena,Extrovertido,Baja,7,Regular,Si,4,Publica,18,Si,No
25,Soltero,Foráneo,81,80,2,2,11,Medio,19607,No,No,Debil,Baja,Regulares,Si,Regular,Extrovertido,Media,7,Mala,No,0,Publica,25,Si,No
22,Casado,Foráneo,74,69,2,2,16,Medio,1612,No,No,Debil,Alta,Buenas,No,Buena,Extrovertido,Media,5,Mala,No,5,Publica,39,Si,Si
21,Union libre,Local,44,67,6,1,10,Bajo,10686,Si,No,Debil,Media,Conflictivas,Si,Buena,Introvertido,Alta,7,Mala,Si,2,Publica,38,Si,Si
21,Union libre,Foráneo,52,83,8,2,12,Medio,14226,No,No,Debil,Baja,Regulares,No,Mala,Extrovertido,Baja,6,Regular,Si,4,Publica,19,Si,No
22,Soltero,Local,77,68,2,5,8,Medio,18819,Si,No,Moderado,Baja,Conflictivas,Si,Regular,Introvertido,Alta,3,Buena,Si,4,Publica,45,Si,No
22,Union libre,Local,55,64,5,2,18,Medio,7310,Si,Si,Debil,Media,Regulares,No,Buena,Introvertido,Media,5,Mala,No,0,Publica,13,Si,Si
20,Casado,Local,86,66,6,2,1,Medio,12404,Si,Si,Moderado,Baja,Regulares,Si,Mala,Extrovertido,Baja,5,Regular,Si,1,Publica,50,Si,No
22,Soltero,Local,45,76,1,5,18,Medio,10256,No,No,Debil,Alta,Buenas,Si,Buena,Extrovertido,Alta,8,Regular,Si,2,Privada,37,Si,Si
24,Soltero,Foráneo,91,61,6,0,10,Medio,10777,No,No,Moderado,Baja,Regulares,No,Regular,Introvertido,Media,5,Mala,Si,0,Publica,28,Si,No
25,Soltero,Local,69,74,3,3,3,Medio,19344,Si,No,Debil,Media,Regulares,No,Mala,Extrovertido,Media,6,Regular,Si,3,Privada,32,No,No
22,Soltero,Local,61,50,-2,2,16,Bajo,15560,No,No,Moderado,Baja,Buenas,Si,Buena,Introvertido,Baja,7,Buena,No,2,Privada,19,Si,Si
17,Union libre,Local,72,100,6,1,12,Alto,6622,No,No,Fuerte,Media,Regulares,Si,Buena,Introvertido,Alta,7,Buena,No,4,Publica,27,No,No
24,Soltero,Local,67,75,2,0,8,Bajo,16350,No,No,Moderado,Media,Regulares,No,Mala,Introvertido,Media,10,Regular,Si,1,Publica,25,Si,Si
25,Soltero,Local,59,88,2,2,13,Medio,5702,Si,Si,Moderado,Baja,Conflictivas,Si,Regular,Introvertido,Alta,6,Buena,Si,0,Publica,9,Si,No
21,Soltero,Local,67,105,2,4,1,Medio,13660,Si,No,Debil,Media,Regulares,No,Mala,Extrovertido,Alta,9,Regular,Si,1,Privada,37,Si,No
23,Soltero,Foráneo,50,87,8,4,12,Alto,13754,No,No,Moderado,Alta,Regulares,Si,Regular,Introvertido,Baja,6,Regular,No,2,Publica,7,No,No
19,Soltero,Foráneo,69,98,12,2,2,Alto,13440,No,No,Moderado,Alta,Regulares,No,Buena,Extrovertido,Baja,7,Regular,Si,6,Publica,27,No,Si
21,Union libre,Foráneo,94,88,0,4,16,Alto,12080,No,No,Fuerte,Alta,Regulares,Si,Mala,Extrovertido,Alta,5,Regular,No,3,Privada,55,Si,Si
20,Casado,Local,70,66,3,4,16,Medio,6030,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Media,7,Buena,No,0,Publica,2,Si,Si
22,Union libre,Local,93,62,3,4,11,Medio,13314,Si,Si,Moderado,Media,Conflictivas,Si,Regular,Extrovertido,Media,6,Mala,Si,3,Publica,18,Si,Si
20,Union libre,Local,73,76,8,3,0,Medio,11957,No,No,Debil,Media,Regulares,Si,Regular,Extrovertido,Baja,7,Regular,Si,3,Privada,39,Si,Si
17,Union libre,Local,81,80,7,4,4,Medio,15465,No,Si,Debil,Media,Regulares,No,Mala,Extrovertido,Baja,8,Regular,Si,0,Privada,32,Si,Si
22,Soltero,Local,54,92,3,3,8,Medio,11579,No,No,Debil,Media,Buenas,Si,Mala,Introvertido,Alta,3,Regular,Si,0,Privada,52,Si,Si
20,Soltero,Local,76,72,8,2,9,Medio,9951,Si,No,Debil,Media,Buenas,No,Regular,Introvertido,Media,9,Mala,No,5,Publica,23,No,No
19,Casado,Local,50,75,12,3,11,Medio,14631,Si,No,Debil,Baja,Conflictivas,Si,Regular,Introvertido,Baja,5,Buena,Si,4,Publica,21,Si,No
26,Soltero,Foráneo,59,63,5,2,12,Medio,10444,No,No,Debil,Baja,Conflictivas,Si,Mala,Extrovertido,Media,6,Mala,Si,3,Publica,7,Si,No
17,Casado,Local,80,73,9,3,7,Bajo,11281,No,No,Moderado,Alta,Conflictivas,No,Buena,Extrovertido,Alta,7,Mala,No,0,Publica,-2,No,Si
18,Union libre,Local,70,69,1,0,8,Medio,8126,Si,Si,Moderado,Baja,Buenas,Si,Mala,Introvertido,Media,8,Regular,Si,0,Privada,25,Si,Si
21,Union libre,Local,72,90,10,1,10,Medio,4281,Si,No,Debil,Alta,Conflictivas,Si,Buena,Extrovertido,Media,4,Regular,Si,1,Privada,37,Si,Si
16,Casado,Local,88,84,6,2,16,Medio,13583,No,No,Debil,Media,Regulares,No,Buena,Extrovertido,Baja,7,Regular,Si,2,Privada,25,No,Si
21,Soltero,Local,85,66,2,4,8,Medio,18453,No,No,Debil,Baja,Buenas,No,Regular,Introvertido,Alta,7,Mala,Si,1,Publica,39,No,Si
19,Casado,Local,56,71,7,2,18,Medio,11344,No,No,Debil,Baja,Conflictivas,Si,Regular,Introvertido,Baja,8,Regular,Si,4,Publica,2,No,Si
21,Casado,Foráneo,87,78,6,0,17,Medio,13579,No,Si,Fuerte,Media,Regulares,No,Regular,Extrovertido,Baja,9,Regular,Si,4,Publica,25,No,Si
19,Soltero,Local,38,52,7,2,7,Medio,14290,Si,No,Fuerte,Media,Conflictivas,Si,Regular,Extrovertido,Media,8,Regular,Si,2,Publica,48,Si,Si
23,Soltero,Local,59,68,9,0,1,Medio,19337,Si,No,Debil,Media,Conflictivas,Si,Regular,Introvertido,Baja,9,Regular,Si,6,Publica,20,Si,No
22,Soltero,Local,66,63,2,1,10,Medio,23985,Si,Si,Debil,Media,Conflictivas,Si,Mala,Introvertido,Media,4,Buena,Si,0,Publica,36,Si,Si
22,Soltero,Local,105,90,5,3,17,Medio,11862,No,No,Fuerte,Baja,Conflictivas,Si,Mala,Extrovertido,Baja,3,Regular,No,3,Privada,23,Si,Si
24,Soltero,Local,58,69,1,4,8,Medio,9894,Si,No,Moderado,Baja,Conflictivas,Si,Buena,Introvertido,Media,4,Regular,No,3,Publica,29,Si,Si
21,Soltero,Local,85,97,2,0,26,Medio,15901,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Alta,9,Buena,No,0,Publica,31,No,Si
26,Soltero,Local,73,89,9,1,3,Medio,2538,No,No,Debil,Media,Conflictivas,Si,Regular,Extrovertido,Media,10,Regular,Si,1,Publica,20,Si,Si
19,Union libre,Local,68,79,4,-1,15,Medio,574,Si,Si,Moderado,Baja,Regulares,No,Buena,Introvertido,Baja,7,Regular,Si,1,Publica,11,Si,No
24,Soltero,Local,88,88,6,0,7,Medio,11641,No,No,Debil,Media,Conflictivas,No,Regular,Extrovertido,Alta,6,Regular,Si,4,Publica,48,No,No
21,Soltero,Local,77,68,7,1,16,Medio,13650,Si,No,Moderado,Media,Regulares,Si,Mala,Extrovertido,Baja,5,Mala,No,1,Publica,1,Si,No
21,Union libre,Local,85,93,7,5,14,Medio,20882,No,No,Fuerte,Media,Regulares,Si,Buena,Introvertido,Media,5,Mala,Si,4,Publica,28,No,No
22,Soltero,Foráneo,82,80,8,1,10,Bajo,21021,Si,No,Debil,Media,Buenas,No,Buena,Introvertido,Alta,7,Buena,Si,1,Publica,1,Si,No
22,Soltero,Local,80,66,3,0,10,Medio,11531,No,Si,Moderado,Media,Regulares,Si,Mala,Introvertido,Alta,6,Regular,No,1,Privada,8,Si,Si
21,Casado,Local,69,54,3,1,11,Medio,20227,No,No,Fuerte,Baja,Buenas,Si,Regular,Extrovertido,Baja,6,Buena,Si,1,Publica,29,No,No
21,Soltero,Local,69,71,3,4,8,Medio,14427,No,No,Fuerte,Media,Conflictivas,Si,Buena,Extrovertido,Baja,6,Regular,Si,0,Privada,20,Si,No
20,Soltero,Local,99,73,8,3,4,Medio,9202,No,No,Debil,Baja,Conflictivas,No,Mala,Extrovertido,Media,5,Regular,Si,1,Publica,27,Si,No
20,Union libre,Local,71,65,3,4,21,Medio,14160,Si,No,Fuerte,Media,Regulares,Si,Regular,Introvertido,Media,5,Mala,Si,4,Publica,47,No,No
21,Soltero,Foráneo,70,57,0,3,12,Medio,15046,No,No,Fuerte,Media,Regulares,Si,Regular,Introvertido,Alta,5,Mala,Si,0,Publica,42,Si,Si
20,Soltero,Local,104,57,0,2,16,Medio,15387,No,Si,Fuerte,Media,Regulares,Si,Mala,Extrovertido,Alta,8,Regular,Si,3,Publica,38,Si,No
20,Soltero,Foráneo,74,94,9,2,-1,Bajo,1373,Si,No,Fuerte,Media,Regulares,Si,Regular,Introvertido,Baja,7,Regular,No,0,Privada,23,Si,Si
18,Soltero,Foráneo,69,42,2,2,12,Medio,11865,No,No,Fuerte,Media,Buenas,Si,Mala,Introvertido,Alta,9,Mala,No,2,Privada,47,Si,Si
20,Casado,Local,51,73,4,2,7,Medio,13421,Si,Si,Moderado,Media,Regulares,No,Buena,Introvertido,Alta,4,Regular,No,3,Publica,27,No,No
19,Casado,Local,82,44,4,2,9,Medio,18363,Si,Si,Debil,Baja,Buenas,Si,Regular,Extrovertido,Baja,5,Regular,No,4,Publica,32,Si,No
22,Soltero,Foráneo,94,79,6,4,10,Bajo,12537,Si,No,Fuerte,Media,Regulares,Si,Regular,Extrovertido,Baja,4,Mala,No,4,Publica,47,Si,No
15,Union libre,Foráneo,80,66,3,5,11,Medio,17410,Si,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Baja,9,Regular,Si,0,Privada,43,No,Si
24,Soltero,Foráneo,70,94,2,-1,10,Alto,10639,No,No,Fuerte,Baja,Regulares,No,Mala,Introvertido,Baja,9,Regular,Si,2,Publica,37,Si,Si
23,Soltero,Local,98,97,4,4,19,Bajo,7878,Si,No,Moderado,Alta,Regulares,Si,Buena,Introvertido,Baja,5,Regular,No,1,Publica,35,Si,Si
22,Soltero,Foráneo,63,59,3,5,-1,Medio,13079,No,No,Moderado,Baja,Regulares,No,Regular,Introvertido,Alta,9,Regular,No,0,Privada,40,Si,Si
20,Soltero,Local,73,86,0,0,18,Bajo,6609,No,No,Moderado,Media,Conflictivas,Si,Mala,Introvertido,Media,7,Buena,Si,2,Publica,28,Si,Si
22,Soltero,Local,80,66,6,0,16,Bajo,17580,Si,No,Debil,Baja,Regulares,No,Regular,Extrovertido,Alta,7,Buena,Si,0,Privada,29,No,Si
19,Casado,Local,88,79,7,3,15,Medio,5247,Si,No,Debil,Baja,Conflictivas,No,Mala,Introvertido,Alta,7,Buena,Si,2,Privada,16,No,Si
24,Soltero,Local,68,105,4,0,10,Medio,7418,No,Si,Moderado,Media,Conflictivas,Si,Regular,Extrovertido,Baja,4,Mala,No,0,Publica,34,Si,No
21,Soltero,Local,83,54,6,1,12,Bajo,12523,No,No,Debil,Baja,Buenas,Si,Buena,Introvertido,Baja,10,Regular,No,1,Publica,35,No,No
19,Soltero,Local,76,49,7,3,10,Medio,7481,No,No,Moderado,Baja,Buenas,Si,Regular,Extrovertido,Media,6,Mala,Si,1,Publica,-1,Si,No
17,Soltero,Local,63,66,7,3,13,Bajo,3948,No,No,Debil,Media,Regulares,Si,Regular,Introvertido,Alta,6,Buena,Si,2,Publica,28,Si,Si
21,Union libre,Local,54,62,5,1,9,Medio,9283,No,Si,Debil,Media,Buenas,Si,Regular,Introvertido,Alta,6,Buena,Si,3,Publica,7,No,No
23,Soltero,Local,62,78,3,0,6,Medio,19587,Si,No,Fuerte,Alta,Buenas,No,Mala,Introvertido,Media,8,Buena,Si,3,Publica,24,Si,Si
24,Soltero,Foráneo,78,87,10,5,21,Medio,6119,No,No,Moderado,Alta,Conflictivas,Si,Regular,Introvertido,Baja,8,Regular,No,4,Publica,35,Si,No
22,Union libre,Foráneo,73,47,1,1,6,Bajo,19093,Si,No,Debil,Media,Conflictivas,No,Mala,Introvertido,Baja,6,Regular,Si,3,Publica,62,No,Si
23,Soltero,Local,81,93,3,3,1,Medio,12377,No,Si,Debil,Baja,Conflictivas,No,Regular,Introvertido,Alta,9,Regular,Si,1,Publica,37,Si,No
21,Soltero,Local,70,81,11,0,3,Bajo,17678,Si,No,Debil,Media,Buenas,Si,Regular,Introvertido,Media,7,Regular,No,2,Publica,38,Si,No
23,Soltero,Local,52,95,7,3,14,Medio,13580,Si,No,Moderado,Media,Regulares,Si,Buena,Introvertido,Alta,4,Mala,No,0,Publica,16,No,Si
23,Soltero,Local,67,56,4,2,2,Bajo,12077,No,Si,Moderado,Baja,Regulares,Si,Mala,Extrovertido,Baja,10,Regular,No,3,Publica,48,No,Si
22,Union libre,Local,70,60,0,1,9,Medio,4449,Si,Si,Debil,Baja,Buenas,Si,Mala,Extrovertido,Baja,8,Mala,Si,0,Publica,41,Si,No
20,Union libre,Local,97,67,6,6,5,Medio,13372,Si,No,Debil,Media,Conflictivas,Si,Regular,Extrovertido,Media,5,Regular,Si,3,Privada,26,No,No
18,Union libre,Foráneo,76,72,3,0,-1,Medio,22975,No,No,Debil,Media,Conflictivas,Si,Regular,Extrovertido,Media,11,Regular,No,4,Publica,20,No,No
22,Soltero,Local,66,94,4,0,9,Medio,9940,No,No,Debil,Media,Conflictivas,No,Buena,Introvertido,Media,7,Regular,Si,1,Publica,27,No,Si
17,Union libre,Local,60,62,6,1,2,Medio,8065,Si,No,Moderado,Baja,Conflictivas,Si,Buena,Extrovertido,Alta,7,Mala,No,0,Privada,26,No,No
20,Soltero,Local,79,63,5,2,6,Bajo,9017,No,No,Fuerte,Media,Conflictivas,Si,Mala,Introvertido,Baja,7,Mala,Si,0,Publica,24,Si,No
20,Soltero,Local,70,71,7,3,12,Medio,18763,Si,No,Fuerte,Alta,Regulares,Si,Regular,Extrovertido,Alta,7,Mala,No,1,Privada,11,Si,Si
21,Soltero,Local,87,87,2,1,7,Medio,16634,No,No,Moderado,Baja,Buenas,No,Regular,Extrovertido,Media,9,Regular,Si,1,Publica,12,Si,Si
21,Soltero,Foráneo,74,111,9,3,5,Medio,15418,No,No,Debil,Media,Regulares,No,Buena,Introvertido,Media,6,Regular,Si,2,Publica,7,Si,No
19,Union libre,Foráneo,83,62,3,-1,6,Medio,18894,No,No,Debil,Baja,Conflictivas,Si,Regular,Extrovertido,Alta,7,Buena,Si,3,Privada,25,Si,No
23,Casado,Local,75,67,8,2,2,Alto,7867,No,Si,Moderado,Media,Regulares,No,Buena,Introvertido,Baja,6,Regular,No,2,Publica,48,Si,No
20,Union libre,Foráneo,63,68,3,0,14,Medio,16298,No,No,Fuerte,Media,Regulares,No,Mala,Introvertido,Alta,6,Regular,Si,1,Publica,-11,Si,No
22,Soltero,Local,66,80,7,2,5,Medio,3390,No,Si,Moderado,Alta,Regulares,Si,Regular,Introvertido,Alta,8,Mala,Si,1,Publica,10,Si,Si
17,Soltero,Local,79,82,4,2,8,Bajo,11252,Si,Si,Moderado,Alta,Regulares,No,Mala,Extrovertido,Alta,2,Mala,No,4,Publica,35,Si,No
20,Casado,Foráneo,47,93,4,0,12,Bajo,15451,No,No,Debil,Media,Buenas,No,Buena,Introvertido,Alta,7,Buena,No,-1,Publica,33,Si,No
