ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
4140,2024-02-07,20,Casado/a,Foráneo,81,63,10,3,16,Bajo,10656,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Extrovertido,Alta,4,Regular,No,3,Pública,49,No,No
3702,2024-02-04,19,Casado/a,Foráneo,72,84,1,4,6,Medio,9946,Sí,No,Débil,Baja,Conflictivas,Sí,Buena,Introvertido,Alta,8,Buena,No,0,Privada,26,Sí,Sí
1640,2024-01-21,21,Casado/a,Local,44,67,3,3,22,Bajo,9898,Sí,Sí,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Media,7,Mala,No,0,Privada,14,No,No
3350,2024-05-27,19,Unión Libre,Local,67,105,7,0,15,Medio,5080,Sí,Sí,Fuerte,Media,Buenas,Sí,Mala,Extrovertido,Baja,6,Mala,No,0,Privada,16,Sí,No
4081,2024-06-28,19,Soltero/a,Local,80,90,6,0,19,Alto,17126,No,Sí,Fuerte,Media,Regulares,No,Buena,Extrovertido,Alta,6,Buena,No,2,Pública,27,No,No
2155,2024-01-15,21,Casado/a,Foráneo,90,65,3,8,5,Medio,14991,No,Sí,Fuerte,Media,Buenas,Sí,Mala,Extrovertido,Media,5,Buena,Sí,4,Pública,28,No,No
4026,2024-05-03,20,Soltero/a,Foráneo,68,91,7,4,13,Medio,13443,Sí,No,Fuerte,Baja,Buenas,No,Buena,Introvertido,Alta,7,Regular,Sí,5,Privada,31,Sí,Sí
1442,2024-01-07,21,Soltero/a,Local,59,51,12,0,14,Medio,5019,Sí,Sí,Débil,Media,Buenas,No,Regular,Introvertido,Media,9,Buena,Sí,0,Pública,45,No,Sí
2368,2024-05-28,19,Unión Libre,Local,90,94,11,2,16,Alto,9604,No,No,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Media,7,Regular,Sí,0,Privada,20,Sí,No
3099,2024-06-17,17,Casado/a,Local,83,66,5,2,16,Medio,12677,No,No,Fuerte,Alta,Buenas,No,Mala,Introvertido,Alta,9,Buena,No,3,Privada,26,No,Sí
1260,2024-03-24,21,Casado/a,Foráneo,79,105,7,1,4,Medio,8793,No,Sí,Fuerte,Alta,Conflictivas,Sí,Mala,Introvertido,Media,6,Buena,Sí,3,Pública,13,Sí,Sí
2913,2024-06-24,19,Casado/a,Foráneo,67,86,10,4,4,Alto,6164,No,No,Fuerte,Baja,Buenas,No,Mala,Extrovertido,Alta,8,Mala,Sí,4,Privada,38,Sí,Sí
3963,2024-03-29,20,Unión Libre,Foráneo,87,78,8,4,17,Bajo,18557,Sí,No,Moderado,Alta,Buenas,Sí,Regular,Introvertido,Baja,6,Mala,No,-2,Privada,53,No,No
2746,2024-06-22,21,Soltero/a,Foráneo,79,76,6,2,13,Medio,15444,No,Sí,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Media,7,Regular,Sí,1,Pública,32,Sí,Sí
3083,2024-03-13,19,Unión Libre,Local,80,85,3,5,3,Medio,15004,Sí,Sí,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,9,Regular,No,1,Pública,27,Sí,Sí
2402,2024-06-10,23,Soltero/a,Foráneo,72,107,4,3,13,Medio,1269,No,Sí,Débil,Media,Conflictivas,Sí,Mala,Extrovertido,Baja,8,Mala,No,1,Pública,31,Sí,No
3027,2024-06-21,24,Soltero/a,Foráneo,59,69,5,1,9,Alto,8971,Sí,Sí,Débil,Baja,Regulares,No,Mala,Introvertido,Media,8,Regular,No,2,Pública,16,No,No
952,2024-05-18,20,Soltero/a,Local,86,84,3,2,15,Alto,5190,Sí,Sí,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Alta,6,Regular,No,2,Privada,33,No,Sí
1895,2024-02-25,25,Soltero/a,Foráneo,64,63,3,3,5,Medio,12022,No,Sí,Débil,Alta,Buenas,No,Mala,Extrovertido,Alta,5,Mala,Sí,2,Privada,23,No,No
3525,2024-04-05,22,Unión Libre,Foráneo,81,93,2,2,17,Alto,11059,Sí,No,Fuerte,Baja,Regulares,Sí,Buena,Extrovertido,Media,5,Buena,Sí,1,Pública,25,No,Sí
1572,2024-01-14,23,Soltero/a,Foráneo,90,70,3,4,3,Bajo,7984,No,No,Débil,Alta,Regulares,No,Buena,Extrovertido,Baja,4,Mala,Sí,2,Pública,32,Sí,No
2548,2024-06-27,21,Casado/a,Foráneo,66,62,3,3,9,Alto,1631,No,Sí,Moderado,Media,Conflictivas,No,Buena,Introvertido,Alta,8,Mala,Sí,6,Privada,42,No,No
3091,2024-06-04,21,Casado/a,Local,75,72,9,2,14,Medio,11022,Sí,Sí,Fuerte,Media,Buenas,Sí,Regular,Extrovertido,Baja,4,Regular,Sí,2,Privada,41,No,Sí
3084,2024-06-11,22,Soltero/a,Local,57,97,6,1,12,Medio,14518,No,Sí,Débil,Baja,Conflictivas,No,Regular,Introvertido,Alta,5,Buena,No,0,Privada,9,Sí,No
2305,2024-06-06,21,Soltero/a,Local,79,79,7,3,16,Bajo,17184,No,Sí,Fuerte,Media,Regulares,Sí,Mala,Introvertido,Baja,6,Mala,Sí,3,Pública,44,Sí,No
543,2024-03-19,20,Soltero/a,Local,73,75,4,4,14,Alto,14371,No,No,Débil,Baja,Conflictivas,Sí,Buena,Introvertido,Baja,5,Buena,No,0,Pública,36,Sí,No
4392,2024-01-20,23,Unión Libre,Foráneo,75,69,3,1,16,Medio,-2265,Sí,No,Moderado,Baja,Conflictivas,No,Buena,Extrovertido,Alta,5,Buena,Sí,2,Pública,3,Sí,Sí
1996,2024-01-31,22,Casado/a,Local,93,87,2,3,9,Bajo,14095,Sí,Sí,Débil,Alta,Regulares,No,Mala,Introvertido,Alta,4,Buena,No,1,Privada,23,Sí,Sí
3889,2024-05-20,22,Casado/a,Local,88,80,1,1,3,Bajo,18602,Sí,No,Fuerte,Alta,Conflictivas,Sí,Buena,Extrovertido,Media,5,Regular,No,2,Privada,36,No,Sí
940,2024-04-30,23,Soltero/a,Local,77,53,9,3,17,Alto,4907,No,Sí,Fuerte,Baja,Conflictivas,Sí,Buena,Introvertido,Media,8,Regular,Sí,0,Pública,30,No,Sí
4054,2024-06-03,23,Soltero/a,Local,80,71,5,2,14,Bajo,16195,No,Sí,Débil,Media,Conflictivas,No,Regular,Extrovertido,Alta,4,Mala,No,2,Privada,21,No,Sí
14,2024-05-12,20,Unión Libre,Local,95,48,2,0,22,Alto,10823,No,No,Débil,Alta,Buenas,No,Mala,Introvertido,Baja,6,Buena,Sí,5,Pública,28,No,No
992,2024-01-01,16,Soltero/a,Local,79,96,7,2,7,Medio,15896,Sí,Sí,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Baja,7,Mala,Sí,0,Pública,0,Sí,No
1978,2024-04-12,18,Soltero/a,Foráneo,63,70,6,4,16,Bajo,10733,Sí,Sí,Fuerte,Alta,Regulares,No,Mala,Introvertido,Alta,3,Buena,No,2,Pública,59,Sí,No
1445,2024-01-27,26,Unión Libre,Foráneo,53,82,4,0,11,Alto,12279,Sí,Sí,Moderado,Media,Conflictivas,No,Regular,Extrovertido,Media,9,Buena,No,0,Pública,32,No,No
920,2024-06-12,24,Casado/a,Foráneo,103,65,-4,2,14,Bajo,4321,Sí,No,Fuerte,Media,Conflictivas,Sí,Buena,Introvertido,Alta,5,Mala,No,2,Pública,26,Sí,No
5615,2024-02-04,19,Soltero/a,Local,67,80,5,4,13,Bajo,16345,Sí,No,Fuerte,Baja,Conflictivas,No,Mala,Introvertido,Alta,11,Buena,No,3,Privada,10,No,No
2695,2024-05-30,18,Soltero/a,Foráneo,64,87,3,1,7,Alto,11489,No,No,Fuerte,Media,Buenas,No,Buena,Extrovertido,Baja,4,Mala,No,2,Pública,31,Sí,No
2896,2024-01-14,20,Casado/a,Local,64,102,5,2,4,Alto,13978,No,No,Fuerte,Baja,Regulares,Sí,Regular,Introvertido,Alta,4,Buena,No,4,Privada,14,Sí,No
4144,2024-05-14,18,Soltero/a,Local,56,66,5,2,19,Medio,10129,No,No,Débil,Media,Regulares,Sí,Mala,Extrovertido,Baja,1,Mala,No,0,Privada,49,No,No
2713,2024-03-14,23,Soltero/a,Foráneo,60,55,11,3,9,Alto,15506,Sí,No,Débil,Alta,Conflictivas,No,Buena,Introvertido,Baja,7,Mala,Sí,1,Privada,11,No,No
3284,2024-01-21,23,Unión Libre,Local,77,51,4,1,10,Alto,11371,No,Sí,Fuerte,Media,Conflictivas,No,Mala,Introvertido,Baja,6,Mala,Sí,3,Pública,9,No,No
3765,2024-03-17,19,Unión Libre,Foráneo,86,78,12,2,12,Alto,8625,No,Sí,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Baja,5,Regular,No,1,Pública,24,Sí,No
5356,2024-06-26,19,Soltero/a,Foráneo,71,106,5,2,14,Alto,12453,Sí,Sí,Fuerte,Media,Buenas,Sí,Regular,Extrovertido,Alta,10,Buena,Sí,1,Pública,10,Sí,No
1998,2024-04-30,19,Soltero/a,Local,78,62,8,2,16,Alto,14786,No,No,Fuerte,Media,Buenas,Sí,Regular,Introvertido,Media,7,Buena,Sí,1,Pública,15,No,Sí
1210,2024-06-14,18,Unión Libre,Foráneo,81,71,4,3,13,Alto,17919,No,No,Débil,Alta,Regulares,No,Buena,Extrovertido,Baja,6,Mala,Sí,2,Pública,39,Sí,No
3176,2024-03-31,21,Casado/a,Foráneo,92,64,3,2,3,Bajo,15893,No,Sí,Fuerte,Alta,Conflictivas,Sí,Buena,Extrovertido,Alta,7,Regular,No,0,Privada,13,No,Sí
78,2024-01-25,20,Soltero/a,Local,65,74,6,0,11,Bajo,6783,No,Sí,Moderado,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,9,Regular,No,3,Privada,14,Sí,Sí
3561,2024-01-31,20,Soltero/a,Foráneo,65,71,1,3,-3,Alto,14064,No,No,Fuerte,Alta,Conflictivas,No,Regular,Introvertido,Media,8,Mala,No,2,Pública,16,Sí,Sí
-9,2024-01-01,20,Casado/a,Foráneo,68,88,9,2,7,Alto,9055,Sí,No,Fuerte,Alta,Regulares,No,Regular,Introvertido,Media,9,Buena,Sí,1,Pública,18,No,No
2595,2024-05-21,18,Casado/a,Local,84,81,12,0,11,Alto,19697,No,No,Moderado,Media,Regulares,No,Buena,Extrovertido,Alta,7,Buena,Sí,0,Privada,16,No,Sí
3317,2024-04-22,24,Soltero/a,Local,70,71,6,2,7,Medio,14717,No,No,Fuerte,Media,Regulares,No,Mala,Introvertido,Media,6,Buena,No,4,Pública,38,Sí,Sí
1034,2024-01-07,25,Casado/a,Foráneo,76,87,4,4,9,Alto,10440,Sí,Sí,Moderado,Alta,Conflictivas,Sí,Mala,Introvertido,Alta,7,Regular,Sí,1,Privada,30,No,No
3887,2024-02-19,23,Unión Libre,Local,69,86,5,4,14,Medio,15629,Sí,No,Débil,Baja,Regulares,Sí,Buena,Introvertido,Baja,7,Regular,Sí,3,Privada,17,No,Sí
3721,2024-03-01,25,Unión Libre,Local,74,73,5,0,8,Medio,14231,Sí,Sí,Moderado,Media,Regulares,No,Mala,Extrovertido,Media,8,Regular,Sí,2,Pública,20,No,No
463,2024-06-28,23,Soltero/a,Local,60,83,4,1,9,Alto,10448,No,No,Débil,Alta,Buenas,No,Regular,Extrovertido,Media,5,Regular,Sí,1,Pública,14,Sí,No
1046,2024-02-04,22,Casado/a,Foráneo,84,76,1,4,13,Medio,20043,No,Sí,Moderado,Baja,Buenas,No,Buena,Introvertido,Media,7,Buena,No,3,Pública,0,No,No
673,2024-03-17,17,Soltero/a,Foráneo,74,46,6,2,9,Bajo,12914,No,No,Débil,Media,Regulares,Sí,Buena,Extrovertido,Media,5,Regular,No,0,Pública,26,Sí,No
2597,2024-03-15,26,Casado/a,Foráneo,95,78,5,3,4,Bajo,19275,No,Sí,Moderado,Baja,Regulares,Sí,Buena,Extrovertido,Media,6,Mala,No,4,Privada,23,Sí,Sí
3147,2024-04-29,21,Unión Libre,Local,76,53,0,2,8,Alto,16432,No,Sí,Fuerte,Alta,Conflictivas,No,Mala,Introvertido,Alta,2,Buena,Sí,1,Privada,43,Sí,No
3784,2024-03-13,21,Casado/a,Foráneo,84,91,5,1,8,Bajo,11799,No,No,Débil,Media,Buenas,Sí,Mala,Introvertido,Alta,1,Regular,No,1,Pública,25,Sí,Sí
3592,2024-05-23,20,Casado/a,Local,70,76,9,1,4,Medio,7524,Sí,No,Débil,Media,Regulares,No,Mala,Introvertido,Media,6,Regular,No,0,Pública,34,No,Sí
3741,2024-06-29,19,Soltero/a,Local,92,77,5,0,11,Bajo,4243,No,Sí,Moderado,Alta,Buenas,No,Regular,Extrovertido,Alta,5,Regular,Sí,5,Pública,44,Sí,Sí
-1250,2024-01-02,20,Unión Libre,Foráneo,100,76,4,2,8,Bajo,12887,Sí,Sí,Débil,Media,Buenas,Sí,Regular,Introvertido,Alta,8,Regular,Sí,0,Pública,29,No,Sí
4533,2024-05-04,22,Casado/a,Foráneo,61,71,5,2,18,Bajo,11962,Sí,Sí,Débil,Baja,Regulares,No,Buena,Introvertido,Alta,7,Regular,Sí,4,Privada,28,Sí,Sí
3634,2024-02-21,21,Unión Libre,Foráneo,77,83,7,4,17,Bajo,6585,No,No,Débil,Media,Regulares,Sí,Mala,Introvertido,Media,9,Regular,No,2,Pública,19,No,Sí
3724,2024-03-23,21,Unión Libre,Local,77,87,6,3,23,Alto,9494,Sí,No,Moderado,Baja,Conflictivas,Sí,Buena,Extrovertido,Media,5,Mala,Sí,0,Pública,16,Sí,No
3776,2024-01-09,21,Soltero/a,Local,65,71,7,2,11,Medio,13148,Sí,Sí,Fuerte,Baja,Buenas,Sí,Buena,Introvertido,Media,7,Regular,No,0,Privada,6,No,No
1848,2024-04-24,23,Unión Libre,Local,91,90,1,3,3,Medio,8776,No,No,Débil,Alta,Conflictivas,No,Regular,Extrovertido,Alta,8,Mala,Sí,3,Privada,23,No,No
1853,2024-06-13,21,Soltero/a,Foráneo,74,83,9,5,-6,Bajo,11330,No,No,Fuerte,Baja,Buenas,No,Buena,Introvertido,Baja,4,Mala,Sí,0,Pública,38,Sí,Sí
1836,2024-03-29,21,Soltero/a,Local,69,81,12,1,4,Bajo,5474,No,No,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Alta,4,Regular,Sí,4,Privada,47,Sí,No
1415,2024-04-23,23,Casado/a,Local,50,67,3,3,2,Bajo,5526,Sí,No,Débil,Baja,Regulares,No,Mala,Introvertido,Media,0,Buena,No,4,Pública,33,No,No
803,2024-05-29,18,Casado/a,Foráneo,77,76,2,3,24,Alto,3147,No,No,Débil,Media,Conflictivas,No,Mala,Extrovertido,Media,5,Regular,No,3,Privada,48,No,No
2241,2024-03-31,20,Soltero/a,Local,78,57,9,3,6,Medio,12414,Sí,No,Fuerte,Baja,Regulares,No,Mala,Introvertido,Media,4,Mala,Sí,0,Privada,4,Sí,Sí
2096,2024-01-01,19,Soltero/a,Foráneo,59,80,4,3,20,Medio,13447,Sí,No,Fuerte,Baja,Conflictivas,Sí,Buena,Extrovertido,Alta,7,Mala,No,0,Privada,29,Sí,Sí
-260,2024-01-08,21,Casado/a,Local,59,90,9,3,8,Bajo,13682,Sí,Sí,Moderado,Baja,Regulares,Sí,Mala,Introvertido,Alta,9,Regular,No,3,Privada,-5,Sí,Sí
2971,2024-01-13,22,Soltero/a,Local,73,79,9,-1,20,Bajo,13299,No,Sí,Fuerte,Baja,Buenas,No,Mala,Introvertido,Media,7,Regular,Sí,0,Privada,23,No,No
1340,2024-03-26,21,Unión Libre,Foráneo,51,72,0,3,6,Medio,16808,Sí,Sí,Débil,Media,Conflictivas,No,Buena,Introvertido,Media,5,Regular,No,2,Privada,23,Sí,Sí
1443,2024-04-06,21,Unión Libre,Foráneo,79,80,3,0,17,Medio,8850,No,Sí,Fuerte,Alta,Buenas,No,Regular,Extrovertido,Alta,6,Buena,Sí,0,Privada,19,No,Sí
-261,2024-04-22,25,Unión Libre,Foráneo,86,91,5,3,4,Alto,11343,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Introvertido,Media,7,Buena,Sí,3,Pública,4,Sí,Sí
-343,2024-06-19,18,Unión Libre,Local,58,78,-1,4,9,Medio,6950,No,No,Fuerte,Baja,Regulares,Sí,Mala,Extrovertido,Alta,3,Buena,Sí,1,Pública,39,No,No
1499,2024-03-03,20,Soltero/a,Foráneo,78,51,2,2,17,Bajo,17625,Sí,No,Fuerte,Baja,Conflictivas,No,Regular,Introvertido,Media,5,Mala,Sí,2,Pública,13,No,Sí
1362,2024-05-29,19,Unión Libre,Local,81,88,1,4,4,Alto,8485,Sí,No,Fuerte,Alta,Conflictivas,Sí,Buena,Introvertido,Media,3,Regular,No,2,Privada,19,Sí,No
-202,2024-05-10,16,Casado/a,Foráneo,97,64,3,2,0,Bajo,16800,Sí,No,Fuerte,Media,Buenas,No,Regular,Extrovertido,Media,7,Regular,No,2,Privada,46,Sí,No
3038,2024-05-06,20,Casado/a,Local,77,86,-1,1,12,Medio,11165,No,Sí,Moderado,Alta,Conflictivas,Sí,Buena,Extrovertido,Baja,7,Regular,Sí,6,Privada,41,No,Sí
2140,2024-06-19,20,Unión Libre,Foráneo,71,81,0,4,19,Medio,18650,No,No,Moderado,Alta,Conflictivas,Sí,Regular,Introvertido,Baja,6,Buena,No,6,Privada,48,Sí,No
3708,2024-04-10,19,Unión Libre,Foráneo,77,80,4,0,2,Bajo,5820,Sí,No,Débil,Media,Regulares,No,Regular,Extrovertido,Baja,7,Mala,No,1,Privada,33,Sí,No
4244,2024-06-11,23,Casado/a,Foráneo,104,106,4,4,5,Bajo,11927,Sí,Sí,Débil,Alta,Buenas,Sí,Regular,Introvertido,Baja,4,Buena,Sí,2,Privada,6,No,Sí
5108,2024-02-06,21,Unión Libre,Local,74,63,8,4,18,Medio,8429,Sí,No,Débil,Media,Regulares,Sí,Mala,Extrovertido,Alta,6,Regular,Sí,3,Privada,-8,Sí,Sí
704,2024-01-21,16,Casado/a,Foráneo,75,71,4,4,17,Medio,5422,No,No,Fuerte,Media,Conflictivas,No,Buena,Extrovertido,Media,4,Mala,Sí,0,Pública,35,No,Sí
961,2024-06-04,22,Casado/a,Local,63,65,2,1,3,Bajo,10868,No,Sí,Débil,Media,Buenas,Sí,Mala,Introvertido,Baja,9,Regular,No,5,Pública,9,Sí,Sí
507,2024-06-02,24,Soltero/a,Local,75,59,7,4,15,Medio,10480,No,Sí,Débil,Alta,Buenas,No,Buena,Extrovertido,Alta,8,Mala,No,1,Privada,12,Sí,Sí
-846,2024-01-18,27,Soltero/a,Foráneo,44,52,4,3,15,Bajo,15945,Sí,No,Débil,Media,Regulares,No,Regular,Introvertido,Baja,8,Buena,Sí,2,Privada,20,No,Sí
2603,2024-03-11,20,Unión Libre,Foráneo,81,82,3,4,11,Medio,7947,Sí,No,Moderado,Baja,Conflictivas,No,Mala,Introvertido,Alta,4,Mala,No,3,Pública,34,Sí,No
817,2024-02-24,24,Casado/a,Foráneo,90,35,2,3,1,Bajo,16304,Sí,Sí,Fuerte,Alta,Regulares,Sí,Regular,Introvertido,Alta,7,Mala,Sí,3,Pública,27,Sí,No
3220,2024-05-26,28,Unión Libre,Local,97,62,5,2,7,Bajo,7131,Sí,Sí,Moderado,Alta,Regulares,No,Regular,Introvertido,Alta,8,Regular,No,2,Pública,29,No,Sí
-517,2024-02-29,23,Casado/a,Foráneo,87,65,11,0,13,Alto,18360,No,Sí,Fuerte,Media,Conflictivas,No,Buena,Extrovertido,Alta,6,Regular,No,3,Privada,18,Sí,No
1810,2024-03-24,17,Soltero/a,Local,99,63,8,0,13,Medio,10413,Sí,Sí,Moderado,Media,Regulares,No,Regular,Extrovertido,Alta,5,Regular,No,2,Privada,31,Sí,No
2947,2024-01-15,23,Soltero/a,Foráneo,75,82,6,3,13,Medio,11631,No,Sí,Fuerte,Alta,Buenas,No,Regular,Extrovertido,Media,8,Regular,Sí,4,Privada,16,No,Sí
-539,2024-04-24,21,Soltero/a,Local,102,82,11,1,13,Bajo,21367,Sí,Sí,Débil,Baja,Conflictivas,Sí,Regular,Extrovertido,Media,8,Buena,No,0,Privada,22,No,Sí
2542,2024-06-01,21,Unión Libre,Foráneo,56,86,4,4,5,Medio,15105,Sí,No,Moderado,Alta,Regulares,No,Mala,Introvertido,Alta,7,Buena,Sí,4,Privada,18,Sí,Sí
1246,2024-05-05,22,Unión Libre,Foráneo,59,69,2,-1,21,Alto,19410,Sí,Sí,Fuerte,Media,Buenas,Sí,Mala,Introvertido,Media,8,Regular,Sí,0,Pública,54,No,Sí
1686,2024-01-09,18,Soltero/a,Foráneo,55,68,1,5,14,Alto,21336,Sí,Sí,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Baja,6,Regular,Sí,2,Privada,32,Sí,No
5559,2024-01-24,22,Unión Libre,Foráneo,65,87,10,2,12,Medio,11379,Sí,Sí,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Baja,6,Regular,Sí,1,Privada,31,Sí,Sí
1473,2024-03-13,18,Casado/a,Local,76,77,5,0,6,Bajo,15655,No,Sí,Fuerte,Media,Regulares,Sí,Regular,Extrovertido,Media,10,Mala,No,1,Pública,13,Sí,No
3900,2024-01-13,21,Unión Libre,Foráneo,80,88,5,5,-1,Bajo,11990,No,No,Débil,Media,Conflictivas,Sí,Mala,Extrovertido,Baja,7,Mala,No,0,Privada,29,Sí,Sí
1475,2024-01-25,19,Unión Libre,Foráneo,67,61,2,1,8,Medio,8923,Sí,No,Débil,Baja,Conflictivas,No,Regular,Introvertido,Media,8,Buena,Sí,0,Pública,13,No,No
405,2024-02-16,21,Casado/a,Local,78,72,5,1,11,Bajo,13348,No,No,Moderado,Media,Regulares,No,Buena,Extrovertido,Media,3,Mala,Sí,3,Pública,33,No,No
5032,2024-06-14,19,Casado/a,Foráneo,71,67,9,0,8,Bajo,11478,No,No,Fuerte,Media,Buenas,No,Regular,Extrovertido,Alta,12,Buena,Sí,2,Pública,16,No,No
2216,2024-06-15,23,Casado/a,Local,55,88,7,2,17,Medio,14726,No,Sí,Moderado,Alta,Conflictivas,No,Mala,Introvertido,Alta,9,Regular,No,3,Privada,24,Sí,No
3364,2024-04-26,19,Unión Libre,Local,80,84,3,4,20,Bajo,7838,No,No,Débil,Baja,Conflictivas,Sí,Regular,Extrovertido,Baja,8,Buena,Sí,1,Pública,15,No,Sí
4401,2024-01-13,21,Casado/a,Foráneo,74,74,4,4,11,Medio,11068,Sí,No,Fuerte,Baja,Regulares,Sí,Regular,Extrovertido,Baja,5,Buena,No,2,Privada,17,Sí,Sí
1323,2024-04-23,21,Casado/a,Foráneo,56,66,1,2,4,Bajo,9427,No,No,Moderado,Alta,Regulares,No,Mala,Extrovertido,Baja,7,Buena,Sí,7,Privada,19,Sí,No
2133,2024-03-01,22,Casado/a,Local,91,56,3,3,7,Medio,14986,Sí,Sí,Fuerte,Baja,Conflictivas,No,Mala,Extrovertido,Media,11,Buena,Sí,3,Privada,25,Sí,No
3900,2024-02-21,21,Casado/a,Foráneo,70,71,8,1,6,Alto,9665,Sí,Sí,Moderado,Alta,Regulares,No,Buena,Extrovertido,Baja,6,Buena,No,1,Privada,16,Sí,No
2948,2024-01-18,21,Casado/a,Foráneo,81,100,3,0,20,Alto,11598,No,No,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Media,7,Buena,Sí,2,Privada,21,No,Sí
837,2024-01-20,20,Unión Libre,Foráneo,75,98,9,5,15,Medio,12226,No,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Media,7,Mala,Sí,-1,Privada,39,No,Sí
628,2024-04-24,17,Soltero/a,Foráneo,78,81,9,1,15,Bajo,18345,Sí,Sí,Débil,Alta,Buenas,No,Regular,Extrovertido,Alta,6,Regular,No,3,Pública,22,No,No
1997,2024-05-15,20,Unión Libre,Foráneo,28,64,6,2,22,Medio,8428,No,No,Fuerte,Baja,Buenas,Sí,Buena,Introvertido,Baja,7,Buena,Sí,2,Privada,25,No,Sí
4064,2024-03-17,22,Casado/a,Foráneo,74,53,4,2,5,Alto,17364,No,No,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Baja,7,Regular,No,1,Privada,28,No,Sí
622,2024-06-09,20,Unión Libre,Local,76,74,6,0,5,Alto,10322,Sí,No,Fuerte,Alta,Buenas,Sí,Buena,Introvertido,Media,8,Regular,Sí,1,Pública,16,Sí,No
3966,2024-03-06,27,Soltero/a,Local,65,59,3,2,5,Bajo,15989,Sí,No,Débil,Media,Regulares,No,Buena,Extrovertido,Media,10,Mala,Sí,0,Privada,-8,Sí,No
-830,2024-04-27,18,Casado/a,Local,95,82,8,2,2,Alto,7927,No,Sí,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Alta,3,Mala,No,3,Privada,36,Sí,No
4274,2024-05-22,21,Casado/a,Foráneo,50,75,8,2,8,Medio,13794,Sí,No,Moderado,Alta,Regulares,No,Mala,Extrovertido,Baja,7,Regular,Sí,1,Pública,-8,Sí,Sí
-35,2024-01-28,18,Soltero/a,Foráneo,78,63,8,2,11,Medio,14900,Sí,Sí,Moderado,Baja,Conflictivas,No,Mala,Introvertido,Baja,5,Buena,No,3,Pública,14,Sí,No
3860,2024-04-27,24,Unión Libre,Local,75,77,3,3,12,Bajo,9627,No,Sí,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Alta,5,Mala,No,0,Pública,17,No,Sí
779,2024-02-09,21,Soltero/a,Foráneo,55,74,1,1,7,Alto,7547,No,No,Moderado,Media,Regulares,Sí,Regular,Extrovertido,Baja,4,Regular,Sí,1,Pública,31,No,Sí
1983,2024-03-02,21,Unión Libre,Foráneo,76,63,7,3,11,Bajo,6777,Sí,Sí,Débil,Alta,Conflictivas,Sí,Mala,Extrovertido,Baja,7,Mala,No,1,Privada,14,Sí,No
-391,2024-04-11,23,Unión Libre,Foráneo,87,104,9,1,18,Medio,12414,Sí,No,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Alta,7,Mala,No,1,Privada,25,Sí,Sí
3256,2024-03-18,19,Casado/a,Local,59,51,7,0,0,Bajo,6615,Sí,No,Moderado,Media,Buenas,Sí,Regular,Introvertido,Media,6,Buena,No,0,Privada,-9,Sí,No
4318,2024-06-22,21,Soltero/a,Foráneo,86,66,1,4,10,Medio,10095,Sí,Sí,Moderado,Media,Conflictivas,No,Regular,Introvertido,Media,4,Buena,No,5,Privada,25,No,Sí
3938,2024-06-14,25,Unión Libre,Local,78,56,5,3,7,Alto,8020,No,No,Moderado,Baja,Conflictivas,Sí,Regular,Introvertido,Alta,3,Regular,Sí,2,Privada,20,Sí,Sí
5334,2024-05-08,23,Unión Libre,Foráneo,49,84,4,1,15,Bajo,14121,No,Sí,Moderado,Media,Regulares,Sí,Buena,Introvertido,Alta,5,Regular,Sí,3,Pública,24,Sí,Sí
-1294,2024-01-31,22,Soltero/a,Foráneo,58,78,0,3,0,Medio,12909,No,No,Moderado,Media,Conflictivas,Sí,Regular,Introvertido,Baja,6,Buena,No,0,Pública,33,Sí,No
